institute_code,institute_name,branch_code,branch,course_name,status,category,rank,score,gender,quota,category1,year,cap_round
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha,",530319810,ME/M.Tech,Civil Engineering (Structural Engineering) [Non Sponsored],Un-Aided,GOBCS,5106,1.36,G,S,OBC,2025,1
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",530334110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided,GOPENS,4749,3.0,G,S,OPEN,2025,1
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538021110,ME/M.Tech,Civil - Structural Engineering [Non Sponsored],Un-Aided,GOPENS,2134,11.25,G,S,OPEN,2025,1
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538021110,ME/M.Tech,Civil - Structural Engineering [Non Sponsored],Un-Aided,GSCS,5252,0.66,G,S,SC,2025,1
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538021110,ME/M.Tech,Civil - Structural Engineering [Non Sponsored],Un-Aided,GSTS,3209,7.91,G,S,ST,2025,1
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538021110,ME/M.Tech,Civil - Structural Engineering [Non Sponsored],Un-Aided,GOBCS,2546,9.89,G,S,OBC,2025,1
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538024510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,3704,6.46,G,S,OPEN,2025,1
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538029310,ME/M.Tech,Electrical Engineering [Non Sponsored],Un-Aided,GOPENS,4842,2.67,G,S,OPEN,2025,1
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538029310,ME/M.Tech,Electrical Engineering [Non Sponsored],Un-Aided,GSCS,5286,0.33,G,S,SC,2025,1
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538029310,ME/M.Tech,Electrical Engineering [Non Sponsored],Un-Aided,GOBCS,5132,1.33,G,S,OBC,2025,1
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538061210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided,GOPENS,4730,3.0,G,S,OPEN,2025,1
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110,ME/M.Tech,Civil - Structural Engineering [Non Sponsored],Un-Aided,GOPENS,1983,11.71,G,S,OPEN,2025,1
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110,ME/M.Tech,Civil - Structural Engineering [Non Sponsored],Un-Aided,GSCS,5173,1.02,G,S,SC,2025,1
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110,ME/M.Tech,Civil - Structural Engineering [Non Sponsored],Un-Aided,GSTS,3211,7.91,G,S,ST,2025,1
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110,ME/M.Tech,Civil - Structural Engineering [Non Sponsored],Un-Aided,GOBCS,4018,5.5,G,S,OBC,2025,1
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110,ME/M.Tech,Civil - Structural Engineering [Non Sponsored],Un-Aided,PWDOPENS,5178,1.01,P,S,OPEN,2025,1
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",538124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,5005,1.96,G,S,OPEN,2025,1
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",538124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOBCS,5009,1.96,G,S,OBC,2025,1
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",539905010,ME/M.Tech,Artificial Intelligence [Non Sponsored],Un-Aided,GOPENS,5255,0.64,G,S,OPEN,2025,1
5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",539924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,5092,1.55,G,S,OPEN,2025,1
5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",541894310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Un-Aided,GOPENS,2563,9.74,G,S,OPEN,2025,1
5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",541894310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Un-Aided,GOBCS,5142,1.29,G,S,OBC,2025,1
6005,"Government College of Engineering, Karad",541895610,ME/M.Tech,Automation and Robotics [Non Sponsored],Un-Aided,GOPENS,3177,8.0,G,S,OPEN,2025,1
6005,"Government College of Engineering, Karad",600521010,ME/M.Tech,Construction Management [Non Sponsored],Government Autonomous,GOPENS,900,17.92,G,S,OPEN,2025,1
6005,"Government College of Engineering, Karad",600521010,ME/M.Tech,Construction Management [Non Sponsored],Government Autonomous,GSCS,2233,10.91,G,S,SC,2025,1
6005,"Government College of Engineering, Karad",600521010,ME/M.Tech,Construction Management [Non Sponsored],Government Autonomous,GNT1S,3808,6.14,G,S,NT1,2025,1
6005,"Government College of Engineering, Karad",600521010,ME/M.Tech,Construction Management [Non Sponsored],Government Autonomous,GNT2S,2232,10.91,G,S,NT2,2025,1
6005,"Government College of Engineering, Karad",600521010,ME/M.Tech,Construction Management [Non Sponsored],Government Autonomous,GNT3S,3428,7.22,G,S,NT3,2025,1
6005,"Government College of Engineering, Karad",600521010,ME/M.Tech,Construction Management [Non Sponsored],Government Autonomous,GOBCS,3085,8.26,G,S,OBC,2025,1
6005,"Government College of Engineering, Karad",600521010,ME/M.Tech,Construction Management [Non Sponsored],Government Autonomous,GSEBCS,1980,11.71,G,S,SEBC,2025,1
6005,"Government College of Engineering, Karad",600521210,ME/M.Tech,Structural Engineering [Non Sponsored],Government Autonomous,GOPENS,591,21.72,G,S,OPEN,2025,1
6005,"Government College of Engineering, Karad",600521210,ME/M.Tech,Structural Engineering [Non Sponsored],Government Autonomous,GSCS,1883,12.28,G,S,SC,2025,1
6005,"Government College of Engineering, Karad",600521210,ME/M.Tech,Structural Engineering [Non Sponsored],Government Autonomous,GVJS,1426,14.33,G,S,VJ,2025,1
6005,"Government College of Engineering, Karad",600521210,ME/M.Tech,Structural Engineering [Non Sponsored],Government Autonomous,GNT2S,1199,15.69,G,S,NT2,2025,1
6005,"Government College of Engineering, Karad",600521210,ME/M.Tech,Structural Engineering [Non Sponsored],Government Autonomous,GOBCS,1464,14.12,G,S,OBC,2025,1
6005,"Government College of Engineering, Karad",600521210,ME/M.Tech,Structural Engineering [Non Sponsored],Government Autonomous,GSEBCS,793,18.76,G,S,SEBC,2025,1
6005,"Government College of Engineering, Karad",600524210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Government Autonomous,GOPENS,886,17.92,G,S,OPEN,2025,1
6005,"Government College of Engineering, Karad",600524210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Government Autonomous,GSCS,2841,9.0,G,S,SC,2025,1
6005,"Government College of Engineering, Karad",600524210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Government Autonomous,GNT1S,1237,15.47,G,S,NT1,2025,1
6005,"Government College of Engineering, Karad",600524210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Government Autonomous,GOBCS,1518,13.83,G,S,OBC,2025,1
6005,"Government College of Engineering, Karad",600524210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Government Autonomous,GSEBCS,4863,2.59,G,S,SEBC,2025,1
6005,"Government College of Engineering, Karad",600529210,ME/M.Tech,Electrical Power System [Non Sponsored],Government Autonomous,GOPENS,3040,8.33,G,S,OPEN,2025,1
6005,"Government College of Engineering, Karad",600529210,ME/M.Tech,Electrical Power System [Non Sponsored],Government Autonomous,GSCS,4047,5.33,G,S,SC,2025,1
6005,"Government College of Engineering, Karad",600529210,ME/M.Tech,Electrical Power System [Non Sponsored],Government Autonomous,GNT2S,4830,2.67,G,S,NT2,2025,1
6005,"Government College of Engineering, Karad",600529210,ME/M.Tech,Electrical Power System [Non Sponsored],Government Autonomous,GOBCS,3392,7.33,G,S,OBC,2025,1
6005,"Government College of Engineering, Karad",600529210,ME/M.Tech,Electrical Power System [Non Sponsored],Government Autonomous,GSEBCS,4182,5.0,G,S,SEBC,2025,1
6005,"Government College of Engineering, Karad",600560110,ME/M.Tech,Design Engineering [Non Sponsored],Government Autonomous,GOPENS,2941,8.67,G,S,OPEN,2025,1
6005,"Government College of Engineering, Karad",600560110,ME/M.Tech,Design Engineering [Non Sponsored],Government Autonomous,GSCS,4489,4.0,G,S,SC,2025,1
6005,"Government College of Engineering, Karad",600560110,ME/M.Tech,Design Engineering [Non Sponsored],Government Autonomous,GOBCS,3621,6.67,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,3606,6.67,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,405,220.0,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,950,17.58,G,S,SC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GNT2S,1526,13.78,G,S,NT2,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GNT3S,1178,15.85,G,S,NT3,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,795,18.76,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSEBCS,791,18.76,G,S,SEBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,4034,5.45,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,472,25.59,G,S,SC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSTS,1655,13.09,G,S,ST,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GVJS,1338,14.82,G,S,VJ,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GNT1S,592,21.72,G,S,NT1,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GNT2S,1183,15.85,G,S,NT2,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GNT3S,829,18.61,G,S,NT3,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,4805,2.74,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSEBCS,816,18.61,G,S,SEBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,PWDOPENS,570,22.06,P,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,3215,7.91,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,2070,11.36,G,S,SC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GNT1S,1371,64.3,G,S,NT1,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,81,410.0,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSEBCS,1114,16.28,G,S,SEBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,PWDOPENS,710,19.67,P,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,484,25.02,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,441,27.74,G,S,SC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSTS,4692,3.19,G,S,ST,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GNT1S,1025,16.89,G,S,NT1,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,1344,64.67,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSEBCS,770,19.0,G,S,SEBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,1429,14.33,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,2431,10.33,G,S,SC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GNT2S,4256,4.67,G,S,NT2,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,2477,10.0,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSEBCS,1153,16.0,G,S,SEBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,3920,5.67,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,1486,62.75,G,S,SC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,1343,14.67,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,1349,14.67,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,2404,10.33,G,S,SC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,3829,6.0,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSEBCS,3855,6.0,G,S,SEBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,3157,8.0,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,1479,14.0,G,S,SC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,3378,7.33,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,4066,5.33,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,1279,15.16,G,S,SC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,1917,12.05,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,4963,2.04,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,3166,8.0,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,1564,61.5,G,S,SC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSTS,925,17.67,G,S,ST,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,2270,10.67,G,S,OBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",600560610,ME/M.Tech,Production Engineering [Non Sponsored],Un-Aided Autonomous,GSEBCS,2099,11.33,G,S,SEBC,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",602821410,ME/M.Tech,Environmental Science and Technology [Non Sponsored],University Department,GOPENS,2172,11.02,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",602821410,ME/M.Tech,Environmental Science and Technology [Non Sponsored],University Department,GNT2S,4125,5.15,G,S,NT2,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",602825410,ME/M.Tech,Computer Science and Technology [Non Sponsored],University Department,GOPENS,3263,7.67,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",602837210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],University Department,GOPENS,3167,8.0,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",602837910,ME/M.Tech,Energy Technology [Non Sponsored],University Department,GOPENS,3866,6.0,G,S,OPEN,2025,1
6028,"Department of Technology, Shivaji University, Kolhapur",602837910,ME/M.Tech,Energy Technology [Non Sponsored],University Department,GSCS,5049,1.67,G,S,SC,2025,1
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",602850310,ME/M.Tech,Food Technology [Non Sponsored],University Department,GOPENS,616,21.33,G,S,OPEN,2025,1
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",602850310,ME/M.Tech,Food Technology [Non Sponsored],University Department,GSCS,4249,4.67,G,S,SC,2025,1
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612221010,ME/M.Tech,Construction Management [Non Sponsored],Un-Aided,GOPENS,3902,5.84,G,S,OPEN,2025,1
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612221010,ME/M.Tech,Construction Management [Non Sponsored],Un-Aided,GSCS,4719,3.08,G,S,SC,2025,1
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612221010,ME/M.Tech,Construction Management [Non Sponsored],Un-Aided,GOBCS,4139,5.15,G,S,OBC,2025,1
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612224510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,3895,5.84,G,S,OPEN,2025,1
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612224510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSCS,4595,3.6,G,S,SC,2025,1
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612234110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided,GOPENS,4935,2.33,G,S,OPEN,2025,1
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612259610,ME/M.Tech,Heat Power Engineering [Non Sponsored],Un-Aided,GOPENS,1558,13.67,G,S,OPEN,2025,1
6139,"Progressive Education Society's Modern College of Engineering, Pune",612260110,ME/M.Tech,Design Engineering  [Non Sponsored],Un-Aided,GOPENS,4551,3.67,G,S,OPEN,2025,1
6139,"Progressive Education Society's Modern College of Engineering, Pune",613924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,911,17.87,G,S,OPEN,2025,1
